customer_id,tier,lifetime_value,feedback_count,negative_count,avg_churn_risk_score,max_priority_score
CUST-006606,Bronze,126.64,18,8,0.3422222222222222,56.0
CUST-002303,Bronze,125.22,18,8,0.3422222222222222,53.2
CUST-003843,Bronze,193.2,18,8,0.3422222222222222,70.3
CUST-002707,Bronze,194.62,18,8,0.3422222222222222,60.1
CUST-006823,Bronze,83.75,18,8,0.3422222222222222,50.6
CUST-003073,Bronze,180.9,9,4,0.3422222222222222,54.1
CUST-006971,Bronze,144.91,18,8,0.3422222222222222,56.8
CUST-002716,Bronze,249.18,9,4,0.3422222222222222,60.1
CUST-000225,Bronze,104.64,9,4,0.3422222222222222,53.0
CUST-000314,Bronze,120.24,9,4,0.3422222222222222,53.2
CUST-006377,Bronze,86.39,9,4,0.3422222222222222,50.4
CUST-006036,Bronze,249.52,18,8,0.3422222222222222,62.6
CUST-002040,Bronze,93.29,18,8,0.3422222222222222,56.9
CUST-005576,Bronze,101.7,9,4,0.3422222222222222,54.1
CUST-005530,Bronze,275.24,9,4,0.3422222222222222,58.8
CUST-006988,Bronze,152.08,18,8,0.3422222222222222,57.5
CUST-000148,Bronze,117.33,9,4,0.3422222222222222,53.4
CUST-000042,Bronze,127.31,18,8,0.3422222222222222,57.3
CUST-003007,Bronze,97.92,18,8,0.3422222222222222,54.7
CUST-001604,Bronze,299.35,9,4,0.3422222222222222,58.4
CUST-007265,Bronze,206.42,18,8,0.3422222222222222,59.6
CUST-007213,Bronze,207.4,18,8,0.3422222222222222,59.1
CUST-005363,Bronze,71.76,9,4,0.3422222222222222,48.1
CUST-005997,Bronze,153.4,18,8,0.3422222222222222,57.1
CUST-004836,Bronze,87.25,18,8,0.3422222222222222,52.7
CUST-001627,Bronze,181.24,18,8,0.3422222222222222,60.8
CUST-001562,Bronze,178.72,9,4,0.3422222222222222,52.5
CUST-006267,Bronze,159.45,9,4,0.3422222222222222,56.8
CUST-002450,Bronze,311.7,18,8,0.3422222222222222,61.6
CUST-002534,Bronze,127.06,18,8,0.3422222222222222,57.0
CUST-001904,Bronze,229.58,18,8,0.3422222222222222,59.7
CUST-004202,Bronze,276.42,9,4,0.3422222222222222,56.7
CUST-005667,Bronze,301.34,9,4,0.3422222222222222,59.2
CUST-001937,Bronze,73.56,18,8,0.3422222222222222,53.9
CUST-001915,Bronze,154.63,18,8,0.3422222222222222,58.1
CUST-007918,Bronze,122.99,9,4,0.3422222222222222,51.7
CUST-006921,Bronze,127.33,9,4,0.3422222222222222,52.3
CUST-003257,Bronze,74.81,9,4,0.3422222222222222,53.2
CUST-001866,Bronze,114.09,9,4,0.3422222222222222,50.6
CUST-007884,Bronze,126.06,9,4,0.3422222222222222,54.2
CUST-003642,Bronze,142.06,18,8,0.3422222222222222,58.8
CUST-000096,Bronze,123.26,18,8,0.3422222222222222,56.1
CUST-007375,Bronze,198.51,25,11,0.3416,59.1
CUST-000011,Bronze,143.9,25,11,0.3416,55.1
CUST-000004,Bronze,167.84,16,7,0.34125,59.8
CUST-000077,Bronze,63.31,16,7,0.34125,51.9
CUST-007909,Bronze,198.45,16,7,0.34125,57.6
CUST-007870,Bronze,231.74,16,7,0.34125,59.4
CUST-001951,Bronze,212.74,16,7,0.34125,57.6
CUST-005743,Bronze,243.81,16,7,0.34125,60.4
CUST-005670,Bronze,255.71,16,7,0.34125,60.3
CUST-000517,Bronze,113.22,16,7,0.34125,54.0
CUST-001517,Bronze,137.26,16,7,0.34125,55.6
CUST-006935,Bronze,327.68,16,7,0.34125,61.6
CUST-001547,Bronze,174.13,16,7,0.34125,60.3
CUST-003681,Bronze,181.67,16,7,0.34125,58.7
CUST-000159,Bronze,279.22,16,7,0.34125,60.0
CUST-004833,Bronze,145.0,16,7,0.34125,77.8
CUST-006521,Bronze,245.74,16,7,0.34125,61.4
CUST-003184,Bronze,169.04,16,7,0.34125,60.2
CUST-001237,Bronze,178.07,16,7,0.34125,57.0
CUST-001939,Bronze,130.04,16,7,0.34125,52.1
CUST-007626,Bronze,127.35,16,7,0.34125,57.6
CUST-006400,Bronze,78.5,16,7,0.34125,52.3
CUST-005876,Bronze,109.35,16,7,0.34125,52.5
CUST-004635,Bronze,141.2,16,7,0.34125,58.3
CUST-003840,Bronze,90.1,16,7,0.34125,52.8
CUST-006816,Bronze,168.35,16,7,0.34125,57.8
CUST-002135,Bronze,120.62,16,7,0.34125,55.6
CUST-002696,Bronze,310.94,16,7,0.34125,60.8
CUST-000811,Bronze,215.06,16,7,0.34125,60.4
CUST-006512,Bronze,158.04,16,7,0.34125,57.7
CUST-000663,Bronze,173.51,16,7,0.34125,60.3
CUST-000735,Bronze,262.72,16,7,0.34125,59.7
CUST-006751,Bronze,111.77,16,7,0.34125,55.0
CUST-000737,Bronze,96.47,16,7,0.34125,52.5
CUST-007066,Bronze,275.21,16,7,0.34125,60.8
CUST-002642,Bronze,212.94,16,7,0.34125,59.5
CUST-004475,Bronze,192.97,16,7,0.34125,57.1
CUST-002787,Bronze,214.59,16,7,0.34125,59.6
CUST-003943,Bronze,99.43,16,7,0.34125,69.5
CUST-006890,Bronze,177.93,16,7,0.34125,58.5
CUST-006872,Bronze,152.82,16,7,0.34125,55.0
CUST-006852,Bronze,151.44,16,7,0.34125,59.5
CUST-002851,Bronze,90.27,16,7,0.34125,56.4
CUST-004041,Bronze,89.53,16,7,0.34125,55.7
CUST-000306,Bronze,170.64,16,7,0.34125,58.9
CUST-006597,Bronze,120.86,16,7,0.34125,56.0
CUST-006116,Bronze,310.32,16,7,0.34125,63.0
CUST-005140,Bronze,114.3,16,7,0.34125,54.6
CUST-007117,Bronze,100.94,16,7,0.34125,54.7
CUST-005756,Bronze,119.19,16,7,0.34125,57.9
CUST-003932,Bronze,165.12,16,7,0.34125,57.4
CUST-005843,Bronze,213.53,16,7,0.34125,58.7
CUST-005127,Bronze,99.84,16,7,0.34125,55.0
CUST-007713,Bronze,149.09,16,7,0.34125,51.9
CUST-005115,Bronze,90.38,16,7,0.34125,55.4
CUST-005109,Bronze,168.28,16,7,0.34125,57.8
CUST-002354,Bronze,163.17,16,7,0.34125,59.0
CUST-003118,Bronze,235.54,16,7,0.34125,61.5
CUST-004229,Bronze,153.6,16,7,0.34125,59.6
CUST-002960,Bronze,138.97,16,7,0.34125,76.9
CUST-002063,Bronze,244.52,16,7,0.34125,58.0
CUST-004304,Bronze,107.41,16,7,0.34125,56.6
CUST-002126,Bronze,102.94,16,7,0.34125,56.1
CUST-006526,Bronze,251.45,16,7,0.34125,58.6
CUST-006528,Bronze,230.35,16,7,0.34125,60.0
CUST-002547,Bronze,265.21,16,7,0.34125,56.9
CUST-000099,Bronze,204.78,16,7,0.34125,56.4
CUST-004950,Bronze,283.17,16,7,0.34125,58.7
CUST-000769,Bronze,179.14,23,10,0.3408695652173913,59.4
CUST-002835,Bronze,131.85,23,10,0.3408695652173913,58.9
CUST-006697,Bronze,143.81,23,10,0.3408695652173913,58.1
CUST-006038,Bronze,137.32,23,10,0.3408695652173913,57.5
CUST-001713,Bronze,158.14,23,10,0.3408695652173913,59.4
CUST-005834,Bronze,120.51,23,10,0.3408695652173913,57.5
CUST-007330,Bronze,144.07,23,10,0.3408695652173913,53.4
CUST-005347,Bronze,181.49,23,10,0.3408695652173913,60.6
CUST-006774,Bronze,55.18,23,10,0.3408695652173913,50.2
CUST-000804,Bronze,81.57,21,9,0.34,75.0
CUST-003222,Bronze,99.21,21,9,0.34,76.2
CUST-000821,Bronze,71.23,21,9,0.34,51.7
CUST-003458,Bronze,238.29,21,9,0.34,62.5
CUST-003145,Bronze,133.94,21,9,0.34,57.4
CUST-006769,Bronze,238.24,21,9,0.34,62.1
CUST-000279,Bronze,199.0,21,9,0.34,57.2
CUST-001924,Bronze,137.0,21,9,0.34,58.5
CUST-003183,Bronze,238.69,21,9,0.34,56.8
CUST-005361,Bronze,150.34,21,9,0.34,58.8
CUST-004018,Bronze,85.19,21,9,0.34,54.5
CUST-006220,Bronze,167.84,21,9,0.34,59.5
CUST-002898,Bronze,157.48,21,9,0.34,55.4
CUST-006229,Bronze,186.15,21,9,0.34,60.2
CUST-005031,Bronze,105.53,21,9,0.34,56.4
CUST-003752,Bronze,129.18,21,9,0.34,56.5
CUST-002316,Bronze,103.92,21,9,0.34,55.3
CUST-004474,Bronze,169.21,21,9,0.34,58.2
CUST-001242,Bronze,108.09,21,9,0.34,56.5
CUST-001157,Bronze,135.39,21,9,0.34,57.9
CUST-004984,Bronze,199.47,21,9,0.34,77.8
CUST-001091,Bronze,100.34,14,6,0.33999999999999997,54.7
CUST-000028,Bronze,58.8,14,6,0.33999999999999997,55.7
CUST-000838,Bronze,154.63,7,3,0.33999999999999997,47.4
CUST-000734,Bronze,130.98,14,6,0.33999999999999997,51.6
CUST-004279,Bronze,181.1,14,6,0.33999999999999997,60.3
CUST-003824,Bronze,108.36,14,6,0.33999999999999997,55.4
CUST-004284,Bronze,154.58,14,6,0.33999999999999997,59.3
CUST-004700,Bronze,89.15,14,6,0.33999999999999997,51.1
CUST-006421,Bronze,123.95,14,6,0.33999999999999997,52.8
CUST-006484,Bronze,193.91,14,6,0.33999999999999997,58.7
CUST-002091,Bronze,200.58,14,6,0.33999999999999997,59.3
CUST-002881,Bronze,324.92,14,6,0.33999999999999997,60.6
CUST-007177,Bronze,186.43,14,6,0.33999999999999997,55.8
CUST-000018,Bronze,84.76,7,3,0.33999999999999997,48.6
CUST-006646,Bronze,101.34,14,6,0.33999999999999997,55.7
CUST-005004,Bronze,90.41,14,6,0.33999999999999997,54.7
CUST-002503,Bronze,106.26,14,6,0.33999999999999997,54.9
CUST-000069,Bronze,170.71,14,6,0.33999999999999997,56.5
CUST-006716,Bronze,196.42,14,6,0.33999999999999997,59.8
CUST-003557,Bronze,151.0,14,6,0.33999999999999997,57.1
CUST-000815,Bronze,152.64,14,6,0.33999999999999997,58.6
CUST-007338,Bronze,154.58,14,6,0.33999999999999997,55.6
CUST-004939,Bronze,264.09,14,6,0.33999999999999997,61.2
CUST-004943,Bronze,268.07,14,6,0.33999999999999997,60.2
CUST-007034,Bronze,82.37,14,6,0.33999999999999997,53.4
CUST-004868,Bronze,164.35,14,6,0.33999999999999997,54.0
CUST-003489,Bronze,173.25,7,3,0.33999999999999997,53.3
CUST-000289,Bronze,196.66,7,3,0.33999999999999997,55.0
CUST-000298,Bronze,75.85,7,3,0.33999999999999997,46.2
CUST-007609,Bronze,108.13,7,3,0.33999999999999997,50.9
CUST-006055,Bronze,119.87,14,6,0.33999999999999997,57.6
CUST-005923,Bronze,111.97,14,6,0.33999999999999997,53.8
CUST-004321,Bronze,152.65,14,6,0.33999999999999997,54.6
CUST-005555,Bronze,191.78,7,3,0.33999999999999997,54.1
CUST-001754,Bronze,158.33,14,6,0.33999999999999997,59.4
CUST-007389,Bronze,192.88,28,12,0.33999999999999997,60.9
CUST-007398,Bronze,75.63,14,6,0.33999999999999997,51.2
CUST-002028,Bronze,139.64,14,6,0.33999999999999997,54.6
CUST-001789,Bronze,266.55,14,6,0.33999999999999997,59.8
CUST-007524,Bronze,98.47,14,6,0.33999999999999997,52.0
CUST-002751,Bronze,131.62,14,6,0.33999999999999997,55.9
CUST-000945,Bronze,79.72,14,6,0.33999999999999997,52.0
CUST-006431,Bronze,299.25,14,6,0.33999999999999997,60.1
CUST-002005,Bronze,141.23,7,3,0.33999999999999997,53.2
CUST-006308,Bronze,113.91,14,6,0.33999999999999997,55.6
CUST-001336,Bronze,101.32,14,6,0.33999999999999997,52.7
CUST-002785,Bronze,158.87,7,3,0.33999999999999997,54.0
CUST-006359,Bronze,110.55,14,6,0.33999999999999997,51.2
CUST-005334,Bronze,186.63,14,6,0.33999999999999997,57.7
CUST-002165,Bronze,146.91,14,6,0.33999999999999997,58.3
CUST-006275,Bronze,152.53,14,6,0.33999999999999997,54.2
CUST-000506,Bronze,378.95,14,6,0.33999999999999997,61.9
CUST-000533,Bronze,116.62,14,6,0.33999999999999997,54.0
CUST-001966,Bronze,115.96,14,6,0.33999999999999997,52.1
CUST-006320,Bronze,180.39,14,6,0.33999999999999997,58.0
CUST-003038,Bronze,207.08,14,6,0.33999999999999997,60.5
CUST-003027,Bronze,227.1,14,6,0.33999999999999997,57.1
CUST-001418,Bronze,138.1,7,3,0.33999999999999997,53.0
CUST-006739,Bronze,116.31,14,6,0.33999999999999997,55.7
CUST-000332,Bronze,83.69,7,3,0.33999999999999997,50.6
CUST-000263,Bronze,75.51,14,6,0.33999999999999997,52.6
CUST-000272,Bronze,196.97,14,6,0.33999999999999997,58.8
CUST-002680,Bronze,124.36,14,6,0.33999999999999997,52.2
CUST-003775,Bronze,110.21,14,6,0.33999999999999997,55.2
CUST-003503,Bronze,399.27,14,6,0.33999999999999997,64.1
CUST-004467,Bronze,193.63,14,6,0.33999999999999997,58.7
CUST-006020,Bronze,201.43,14,6,0.33999999999999997,56.9
CUST-006698,Bronze,99.25,7,3,0.33999999999999997,51.0
CUST-001323,Bronze,53.4,14,6,0.33999999999999997,50.0
CUST-000715,Bronze,202.67,14,6,0.33999999999999997,60.6
CUST-006137,Bronze,131.92,14,6,0.33999999999999997,67.9
CUST-006128,Bronze,111.0,14,6,0.33999999999999997,50.6
CUST-005190,Bronze,190.01,7,3,0.33999999999999997,55.1
CUST-006736,Bronze,150.03,14,6,0.33999999999999997,57.1
CUST-004237,Bronze,73.19,14,6,0.33999999999999997,51.9
CUST-002378,Bronze,179.26,14,6,0.33999999999999997,54.5
CUST-006678,Bronze,90.06,14,6,0.33999999999999997,52.6
CUST-001179,Bronze,139.03,14,6,0.33999999999999997,54.6
CUST-002301,Bronze,62.83,14,6,0.33999999999999997,54.1
CUST-003950,Bronze,119.66,14,6,0.33999999999999997,53.2
CUST-005134,Bronze,152.31,14,6,0.33999999999999997,55.4
CUST-002602,Bronze,96.34,14,6,0.33999999999999997,53.3
CUST-007305,Bronze,44.29,14,6,0.33999999999999997,49.6
CUST-003908,Bronze,138.22,28,12,0.33999999999999997,58.2
CUST-001878,Bronze,116.95,14,6,0.33999999999999997,50.8
CUST-000109,Bronze,95.53,14,6,0.33999999999999997,53.8
CUST-003598,Bronze,180.63,14,6,0.33999999999999997,57.9
CUST-007977,Bronze,121.35,14,6,0.33999999999999997,55.0
CUST-007900,Bronze,130.72,14,6,0.33999999999999997,56.2
CUST-003645,Bronze,234.65,14,6,0.33999999999999997,56.7
CUST-004949,Bronze,131.53,19,8,0.33894736842105266,58.0
CUST-006649,Bronze,66.3,19,8,0.33894736842105266,55.7
CUST-007849,Bronze,43.11,19,8,0.33894736842105266,50.3
CUST-000810,Bronze,145.62,19,8,0.33894736842105266,78.4
CUST-005357,Bronze,97.16,19,8,0.33894736842105266,55.9
CUST-001919,Bronze,171.52,19,8,0.33894736842105266,59.4
CUST-003903,Bronze,153.14,19,8,0.33894736842105266,56.1
CUST-005044,Bronze,95.21,19,8,0.33894736842105266,53.4
CUST-005071,Bronze,216.78,19,8,0.33894736842105266,74.3
CUST-002803,Bronze,221.66,19,8,0.33894736842105266,60.8
CUST-003844,Bronze,128.9,19,8,0.33894736842105266,56.6
CUST-003465,Bronze,159.38,19,8,0.33894736842105266,57.2
CUST-006465,Bronze,116.12,19,8,0.33894736842105266,53.6
CUST-002931,Bronze,211.45,19,8,0.33894736842105266,59.7
CUST-001660,Bronze,107.4,19,8,0.33894736842105266,56.0
CUST-002323,Bronze,99.34,19,8,0.33894736842105266,54.2
CUST-005623,Bronze,255.07,19,8,0.33894736842105266,56.7
CUST-002036,Bronze,150.99,19,8,0.33894736842105266,78.5
CUST-005977,Bronze,258.52,19,8,0.33894736842105266,60.6
CUST-006013,Bronze,85.28,19,8,0.33894736842105266,54.5
CUST-007110,Bronze,220.64,19,8,0.33894736842105266,61.4
CUST-002448,Bronze,107.46,19,8,0.33894736842105266,55.3
CUST-000523,Bronze,188.23,19,8,0.33894736842105266,61.0
CUST-002458,Bronze,114.76,19,8,0.33894736842105266,55.7
CUST-005614,Bronze,134.58,19,8,0.33894736842105266,54.7
CUST-002120,Bronze,329.23,19,8,0.33894736842105266,59.6
CUST-007867,Bronze,206.6,19,8,0.33894736842105266,59.1
CUST-007908,Bronze,150.22,19,8,0.33894736842105266,78.4
CUST-003344,Bronze,238.22,19,8,0.33894736842105266,62.2
CUST-003444,Bronze,204.07,19,8,0.33894736842105266,79.8
CUST-002074,Bronze,264.93,19,8,0.33894736842105266,60.3
CUST-001453,Bronze,180.52,19,8,0.33894736842105266,59.8
CUST-007041,Bronze,137.69,19,8,0.33894736842105266,57.0
CUST-003742,Bronze,206.32,19,8,0.33894736842105266,58.0
CUST-006882,Bronze,279.8,19,8,0.33894736842105266,58.1
CUST-005653,Bronze,291.92,19,8,0.33894736842105266,61.2
CUST-006321,Bronze,196.58,19,8,0.33894736842105266,60.0
CUST-006514,Bronze,181.92,12,5,0.3383333333333334,57.6
CUST-001055,Bronze,171.31,12,5,0.3383333333333334,57.3
CUST-002694,Bronze,124.24,12,5,0.3383333333333334,57.2
CUST-006162,Bronze,148.0,12,5,0.3383333333333334,54.4
CUST-007048,Bronze,147.24,12,5,0.3383333333333334,52.2
CUST-004918,Bronze,84.33,12,5,0.3383333333333334,51.6
CUST-007872,Bronze,143.48,12,5,0.3383333333333334,54.6
CUST-007046,Bronze,67.79,12,5,0.3383333333333334,51.8
CUST-005333,Bronze,237.01,12,5,0.3383333333333334,59.1
CUST-002145,Bronze,159.03,24,10,0.3383333333333334,79.0
CUST-006221,Bronze,227.72,12,5,0.3383333333333334,61.0
CUST-000852,Bronze,198.43,12,5,0.3383333333333334,58.1
CUST-003077,Bronze,140.6,12,5,0.3383333333333334,55.1
CUST-003096,Bronze,123.59,12,5,0.3383333333333334,55.2
CUST-003170,Bronze,164.13,12,5,0.3383333333333334,56.0
CUST-007532,Bronze,117.4,24,10,0.3383333333333334,77.1
CUST-001381,Bronze,85.76,12,5,0.3383333333333334,49.3
CUST-002989,Bronze,138.03,12,5,0.3383333333333334,51.9
CUST-005713,Bronze,315.54,12,5,0.3383333333333334,79.5
CUST-004077,Bronze,180.44,12,5,0.3383333333333334,54.6
CUST-005045,Bronze,212.54,12,5,0.3383333333333334,57.8
CUST-005033,Bronze,124.78,12,5,0.3383333333333334,50.4
CUST-005035,Bronze,188.45,12,5,0.3383333333333334,54.5
CUST-004169,Bronze,125.08,12,5,0.3383333333333334,52.8
CUST-007485,Bronze,295.31,12,5,0.3383333333333334,58.2
CUST-004718,Bronze,161.59,12,5,0.3383333333333334,56.9
CUST-002779,Bronze,121.29,12,5,0.3383333333333334,57.1
CUST-004685,Bronze,164.76,12,5,0.3383333333333334,55.3
CUST-006410,Bronze,102.81,12,5,0.3383333333333334,53.5
CUST-003841,Bronze,143.63,12,5,0.3383333333333334,52.7
CUST-004423,Bronze,201.91,12,5,0.3383333333333334,55.6
CUST-003632,Bronze,127.27,24,10,0.3383333333333334,58.6
CUST-002356,Bronze,287.04,12,5,0.3383333333333334,59.9
CUST-000186,Bronze,174.59,12,5,0.3383333333333334,54.0
CUST-005185,Bronze,350.34,12,5,0.3383333333333334,57.9
CUST-005175,Bronze,203.04,12,5,0.3383333333333334,58.3
CUST-003746,Bronze,246.46,12,5,0.3383333333333334,59.4
CUST-007612,Bronze,124.52,12,5,0.3383333333333334,50.2
CUST-005543,Bronze,100.44,12,5,0.3383333333333334,50.6
CUST-002234,Bronze,275.65,12,5,0.3383333333333334,57.0
CUST-003203,Bronze,150.49,24,10,0.3383333333333334,59.7
CUST-005989,Bronze,67.1,12,5,0.3383333333333334,49.4
CUST-002039,Bronze,146.87,12,5,0.3383333333333334,54.3
CUST-005855,Bronze,40.3,12,5,0.3383333333333334,49.9
CUST-003897,Bronze,114.75,12,5,0.3383333333333334,54.7
CUST-001402,Bronze,80.34,12,5,0.3383333333333334,51.4
CUST-001654,Bronze,111.57,12,5,0.3383333333333334,53.5
CUST-004136,Bronze,143.11,12,5,0.3383333333333334,54.1
CUST-000294,Bronze,218.48,12,5,0.3383333333333334,58.5
CUST-003552,Bronze,186.56,24,10,0.3383333333333334,56.3
CUST-003537,Bronze,144.36,12,5,0.3383333333333334,52.2
CUST-007219,Bronze,145.16,12,5,0.3383333333333334,55.1
CUST-006276,Bronze,145.1,12,5,0.3383333333333334,53.4
CUST-004733,Bronze,95.73,12,5,0.3383333333333334,48.6
CUST-004736,Bronze,114.53,12,5,0.3383333333333334,49.8
CUST-006208,Bronze,99.22,12,5,0.3383333333333334,52.0
CUST-003688,Bronze,98.44,12,5,0.3383333333333334,52.9
CUST-007837,Bronze,222.49,12,5,0.3383333333333334,57.4
CUST-007807,Bronze,54.08,12,5,0.3383333333333334,47.9
CUST-005816,Bronze,133.97,12,5,0.3383333333333334,51.7
CUST-007226,Bronze,216.96,12,5,0.3383333333333334,56.8
CUST-005449,Bronze,150.31,12,5,0.3383333333333334,55.6
CUST-000023,Bronze,169.85,12,5,0.3383333333333334,56.2
CUST-007852,Bronze,135.57,24,10,0.3383333333333334,58.7
CUST-001708,Bronze,137.67,12,5,0.3383333333333334,52.8
CUST-007191,Bronze,81.84,12,5,0.3383333333333334,51.3
CUST-003331,Bronze,162.74,12,5,0.3383333333333334,57.0
CUST-006103,Bronze,220.71,12,5,0.3383333333333334,54.7
CUST-005032,Bronze,87.89,12,5,0.3383333333333334,54.4
CUST-002877,Bronze,185.41,12,5,0.3383333333333334,57.8
CUST-002824,Bronze,119.7,12,5,0.3383333333333334,55.0
CUST-000218,Bronze,104.72,12,5,0.3383333333333334,54.9
CUST-004366,Bronze,108.52,17,7,0.3376470588235294,55.1
CUST-007289,Bronze,149.54,17,7,0.3376470588235294,58.4
CUST-002669,Bronze,125.46,17,7,0.3376470588235294,57.3
CUST-003759,Bronze,142.59,17,7,0.3376470588235294,54.2
CUST-001171,Bronze,220.83,17,7,0.3376470588235294,61.5
CUST-007214,Bronze,63.93,17,7,0.3376470588235294,55.7
CUST-004410,Bronze,98.02,17,7,0.3376470588235294,54.6
CUST-004484,Bronze,270.65,17,7,0.3376470588235294,58.0
CUST-003673,Bronze,375.43,17,7,0.3376470588235294,58.1
CUST-004992,Bronze,205.62,17,7,0.3376470588235294,58.4
CUST-007785,Bronze,479.71,17,7,0.3376470588235294,64.4
CUST-001943,Bronze,140.24,17,7,0.3376470588235294,58.9
CUST-003346,Bronze,132.81,17,7,0.3376470588235294,56.3
CUST-001707,Bronze,131.46,17,7,0.3376470588235294,58.5
CUST-001522,Bronze,78.03,17,7,0.3376470588235294,52.3
CUST-006196,Bronze,119.5,17,7,0.3376470588235294,55.6
CUST-002671,Bronze,215.17,17,7,0.3376470588235294,57.7
CUST-003510,Bronze,98.01,17,7,0.3376470588235294,55.9
CUST-000286,Bronze,128.31,17,7,0.3376470588235294,56.0
CUST-003148,Bronze,180.6,17,7,0.3376470588235294,54.1
CUST-004256,Bronze,130.19,17,7,0.3376470588235294,54.4
CUST-003162,Bronze,147.51,17,7,0.3376470588235294,54.3
CUST-006936,Bronze,158.06,17,7,0.3376470588235294,55.7
CUST-006657,Bronze,185.53,17,7,0.3376470588235294,55.7
CUST-007000,Bronze,415.29,17,7,0.3376470588235294,63.6
CUST-006856,Bronze,228.4,17,7,0.3376470588235294,61.0
CUST-002211,Bronze,495.17,17,7,0.3376470588235294,64.5
CUST-005310,Bronze,87.03,17,7,0.3376470588235294,54.5
CUST-005290,Bronze,172.07,17,7,0.3376470588235294,59.0
CUST-000453,Bronze,100.63,17,7,0.3376470588235294,50.1
CUST-001953,Bronze,171.19,17,7,0.3376470588235294,57.2
CUST-004551,Bronze,263.83,17,7,0.3376470588235294,62.6
CUST-000201,Bronze,145.1,17,7,0.3376470588235294,54.4
CUST-005142,Bronze,293.86,17,7,0.3376470588235294,60.2
CUST-003481,Bronze,151.16,17,7,0.3376470588235294,58.1
CUST-001017,Bronze,193.5,17,7,0.3376470588235294,59.7
CUST-006002,Bronze,260.18,17,7,0.3376470588235294,62.3
CUST-000939,Bronze,413.68,17,7,0.3376470588235294,64.3
CUST-005549,Bronze,179.71,17,7,0.3376470588235294,57.5
CUST-005579,Bronze,163.64,17,7,0.3376470588235294,55.5
CUST-007681,Bronze,252.38,17,7,0.3376470588235294,60.5
CUST-004926,Bronze,245.19,17,7,0.3376470588235294,59.8
CUST-001119,Bronze,265.4,17,7,0.3376470588235294,62.7
CUST-007493,Bronze,174.74,17,7,0.3376470588235294,59.4
CUST-002698,Bronze,98.65,17,7,0.3376470588235294,54.0
CUST-004710,Bronze,220.16,17,7,0.3376470588235294,59.8
CUST-003464,Bronze,123.91,17,7,0.3376470588235294,56.8
CUST-003254,Bronze,190.66,17,7,0.3376470588235294,58.2
CUST-004337,Bronze,109.22,17,7,0.3376470588235294,55.4
CUST-000979,Bronze,96.64,17,7,0.3376470588235294,53.9
CUST-004689,Bronze,179.85,17,7,0.3376470588235294,58.5
CUST-000686,Bronze,238.57,17,7,0.3376470588235294,58.9
CUST-001594,Bronze,263.6,17,7,0.3376470588235294,62.6
CUST-002944,Bronze,152.43,17,7,0.3376470588235294,55.3
CUST-000681,Bronze,286.57,17,7,0.3376470588235294,63.0
CUST-000600,Bronze,161.46,17,7,0.3376470588235294,56.9
CUST-000319,Bronze,136.43,17,7,0.3376470588235294,56.8
CUST-000545,Bronze,101.2,22,9,0.3372727272727273,57.2
CUST-001488,Bronze,146.75,22,9,0.3372727272727273,55.2
CUST-000133,Bronze,202.52,22,9,0.3372727272727273,61.4
CUST-002250,Bronze,166.63,22,9,0.3372727272727273,59.3
CUST-004059,Bronze,119.03,22,9,0.3372727272727273,55.9
CUST-000701,Bronze,100.3,22,9,0.3372727272727273,57.2
CUST-001817,Bronze,119.23,22,9,0.3372727272727273,76.9
CUST-007542,Bronze,145.52,22,9,0.3372727272727273,56.9
CUST-004425,Bronze,182.3,22,9,0.3372727272727273,59.8
CUST-000648,Bronze,151.92,22,9,0.3372727272727273,57.7
CUST-001339,Bronze,122.03,22,9,0.3372727272727273,58.1
CUST-004001,Bronze,169.8,22,9,0.3372727272727273,59.2
CUST-005594,Bronze,127.26,22,9,0.3372727272727273,55.7
CUST-003371,Bronze,76.25,22,9,0.3372727272727273,53.7
CUST-007599,Bronze,179.16,22,9,0.3372727272727273,59.7
CUST-001973,Bronze,128.63,22,9,0.3372727272727273,58.1
CUST-002501,Bronze,104.49,22,9,0.3372727272727273,54.6
CUST-005089,Bronze,246.6,22,9,0.3372727272727273,62.0
CUST-003692,Bronze,303.38,15,6,0.336,59.5
CUST-004369,Bronze,175.91,15,6,0.336,53.7
CUST-007276,Bronze,221.95,10,4,0.336,57.0
CUST-006293,Bronze,244.2,20,8,0.336,57.9
CUST-007656,Bronze,149.22,15,6,0.336,53.0
CUST-006577,Bronze,183.01,15,6,0.336,60.3
CUST-001140,Bronze,74.05,10,4,0.336,53.2
CUST-006069,Bronze,219.0,15,6,0.336,57.4
