customer_id,signup_date,region,tier,lifetime_value,base_churn_prob
CUST-001623,2025-01-12,Europe,Platinum,2828.55,0.05
CUST-001624,2025-08-10,North America,Bronze,138.42,0.28
CUST-001625,2025-08-21,Europe,Gold,759.98,0.1
CUST-001626,2025-09-20,Europe,Gold,1073.74,0.1
CUST-001627,2026-05-23,Asia Pacific,Bronze,181.24,0.28
CUST-001628,2024-12-07,North America,Gold,1065.79,0.1
CUST-001629,2024-01-27,Asia Pacific,Bronze,151.49,0.28
CUST-001630,2026-04-04,Latin America,Silver,283.74,0.18
CUST-001631,2024-10-13,North America,Silver,360.12,0.18
CUST-001632,2025-10-07,Middle East & Africa,Silver,1055.87,0.18
CUST-001633,2025-12-31,Europe,Silver,426.52,0.18
CUST-001634,2024-06-16,North America,Bronze,173.44,0.28
CUST-001635,2025-09-01,Europe,Gold,870.65,0.1
CUST-001636,2024-09-24,North America,Gold,1225.09,0.1
CUST-001637,2026-01-18,North America,Gold,1076.88,0.1
CUST-001638,2026-03-31,Europe,Silver,698.8,0.18
CUST-001639,2025-03-30,Asia Pacific,Bronze,228.55,0.28
CUST-001640,2025-11-15,Latin America,Silver,715.24,0.18
CUST-001641,2025-02-04,Asia Pacific,Gold,1239.17,0.1
CUST-001642,2025-04-20,North America,Bronze,339.19,0.28
CUST-001643,2025-12-02,Asia Pacific,Platinum,4827.25,0.05
CUST-001644,2025-09-25,Europe,Gold,677.4,0.1
CUST-001645,2025-07-11,Asia Pacific,Silver,834.0,0.18
CUST-001646,2025-07-29,Asia Pacific,Silver,448.97,0.18
CUST-001647,2024-05-09,Latin America,Silver,709.55,0.18
CUST-001648,2026-04-01,Europe,Silver,295.34,0.18
CUST-001649,2024-12-28,Asia Pacific,Bronze,145.79,0.28
CUST-001650,2025-12-05,North America,Gold,1619.8,0.1
CUST-001651,2026-03-29,Middle East & Africa,Silver,496.13,0.18
CUST-001652,2025-11-23,North America,Gold,1130.38,0.1
CUST-001653,2024-10-18,North America,Gold,448.87,0.1
CUST-001654,2025-01-05,North America,Bronze,111.57,0.28
CUST-001655,2026-03-04,Asia Pacific,Bronze,101.47,0.28
CUST-001656,2024-01-29,Europe,Gold,569.93,0.1
CUST-001657,2024-05-28,Europe,Bronze,112.94,0.28
CUST-001658,2026-02-17,Middle East & Africa,Silver,946.46,0.18
CUST-001659,2024-10-22,Latin America,Bronze,238.34,0.28
CUST-001660,2024-01-11,North America,Bronze,107.4,0.28
CUST-001661,2025-05-26,North America,Bronze,118.55,0.28
CUST-001662,2025-11-06,Asia Pacific,Gold,949.15,0.1
CUST-001663,2024-04-22,Latin America,Silver,608.91,0.18
CUST-001664,2024-07-05,Europe,Silver,529.14,0.18
CUST-001665,2026-03-17,Europe,Platinum,2632.45,0.05
CUST-001666,2026-01-13,North America,Bronze,118.15,0.28
CUST-001667,2024-08-14,Asia Pacific,Bronze,231.17,0.28
CUST-001668,2024-11-05,Europe,Gold,2207.97,0.1
CUST-001669,2024-04-07,Europe,Gold,838.35,0.1
CUST-001670,2024-02-24,North America,Bronze,143.14,0.28
CUST-001671,2025-09-14,Latin America,Platinum,3684.48,0.05
CUST-001672,2025-10-25,Europe,Platinum,3245.14,0.05
CUST-001673,2026-01-27,North America,Bronze,235.74,0.28
CUST-001674,2025-02-09,Europe,Bronze,141.14,0.28
CUST-001675,2024-03-09,Asia Pacific,Gold,2574.29,0.1
CUST-001676,2024-11-07,Europe,Bronze,242.51,0.28
CUST-001677,2024-10-15,Asia Pacific,Bronze,113.99,0.28
CUST-001678,2026-01-31,Europe,Gold,1232.51,0.1
CUST-001679,2025-07-01,Latin America,Silver,304.48,0.18
CUST-001680,2026-01-20,North America,Silver,384.77,0.18
CUST-001681,2024-05-27,North America,Bronze,212.49,0.28
CUST-001682,2025-04-11,North America,Silver,496.48,0.18
CUST-001683,2026-01-08,Asia Pacific,Silver,1047.6,0.18
CUST-001684,2024-08-31,Europe,Bronze,92.01,0.28
CUST-001685,2025-05-05,Latin America,Bronze,148.04,0.28
CUST-001686,2026-04-28,Asia Pacific,Silver,367.58,0.18
CUST-001687,2025-05-21,Europe,Gold,1057.47,0.1
CUST-001688,2024-12-30,Middle East & Africa,Gold,1220.28,0.1
CUST-001689,2025-04-26,North America,Bronze,114.42,0.28
CUST-001690,2024-07-19,Asia Pacific,Silver,660.11,0.18
CUST-001691,2024-06-02,Europe,Gold,2417.87,0.1
CUST-001692,2025-03-25,Europe,Gold,471.48,0.1
CUST-001693,2025-05-15,Asia Pacific,Silver,785.57,0.18
CUST-001694,2024-03-13,Europe,Bronze,410.49,0.28
CUST-001695,2025-12-13,North America,Gold,1294.61,0.1
CUST-001696,2024-10-22,Europe,Bronze,117.49,0.28
CUST-001697,2024-01-17,Europe,Bronze,119.31,0.28
CUST-001698,2025-10-02,Asia Pacific,Silver,397.87,0.18
CUST-001699,2024-08-04,Europe,Platinum,4157.55,0.05
CUST-001700,2024-03-01,Latin America,Bronze,126.43,0.28
CUST-001701,2025-09-07,Europe,Silver,435.85,0.18
CUST-001702,2024-02-11,Europe,Bronze,102.34,0.28
CUST-001703,2024-01-25,Asia Pacific,Gold,999.6,0.1
CUST-001704,2024-02-08,Europe,Silver,381.6,0.18
CUST-001705,2026-03-13,Middle East & Africa,Bronze,147.87,0.28
CUST-001706,2024-05-10,Asia Pacific,Bronze,83.81,0.28
CUST-001707,2025-05-12,Europe,Bronze,131.46,0.28
CUST-001708,2024-08-16,North America,Bronze,137.67,0.28
CUST-001709,2024-04-17,Europe,Bronze,161.51,0.28
CUST-001710,2024-06-20,North America,Silver,787.34,0.18
CUST-001711,2025-03-10,Asia Pacific,Bronze,144.04,0.28
CUST-001712,2025-04-22,North America,Silver,276.54,0.18
CUST-001713,2024-04-11,North America,Bronze,158.14,0.28
CUST-001714,2026-05-15,North America,Silver,338.91,0.18
CUST-001715,2025-06-07,North America,Bronze,111.81,0.28
CUST-001716,2024-10-01,North America,Bronze,133.26,0.28
CUST-001717,2025-09-04,Latin America,Silver,365.57,0.18
CUST-001718,2024-02-13,Asia Pacific,Bronze,97.97,0.28
CUST-001719,2026-03-27,Asia Pacific,Gold,988.31,0.1
CUST-001720,2024-01-17,Asia Pacific,Silver,539.98,0.18
CUST-001721,2024-11-25,North America,Silver,457.36,0.18
CUST-001722,2025-07-22,Latin America,Bronze,100.84,0.28
CUST-001723,2026-04-02,North America,Bronze,106.32,0.28
CUST-001724,2025-05-11,North America,Silver,472.74,0.18
CUST-001725,2026-03-25,Europe,Silver,303.2,0.18
CUST-001726,2024-01-12,North America,Bronze,104.79,0.28
CUST-001727,2024-11-13,Asia Pacific,Bronze,119.37,0.28
CUST-001728,2025-08-14,Europe,Bronze,101.69,0.28
CUST-001729,2024-08-03,Asia Pacific,Silver,468.5,0.18
CUST-001730,2024-12-04,Europe,Bronze,132.63,0.28
CUST-001731,2026-02-14,North America,Silver,789.14,0.18
CUST-001732,2025-10-22,Asia Pacific,Bronze,94.25,0.28
CUST-001733,2024-03-21,North America,Silver,713.05,0.18
CUST-001734,2025-12-27,Europe,Bronze,164.94,0.28
CUST-001735,2025-04-29,North America,Silver,817.02,0.18
CUST-001736,2025-01-08,Europe,Bronze,257.95,0.28
CUST-001737,2025-12-10,Asia Pacific,Bronze,126.44,0.28
CUST-001738,2024-07-18,Europe,Bronze,85.38,0.28
CUST-001739,2025-06-20,Middle East & Africa,Bronze,141.4,0.28
CUST-001740,2025-04-10,Latin America,Bronze,68.03,0.28
CUST-001741,2024-03-29,Asia Pacific,Gold,1562.34,0.1
CUST-001742,2024-09-24,Asia Pacific,Gold,1275.0,0.1
CUST-001743,2025-10-16,North America,Bronze,118.04,0.28
CUST-001744,2025-07-24,Asia Pacific,Gold,1002.5,0.1
CUST-001745,2025-05-03,North America,Silver,298.99,0.18
CUST-001746,2026-05-26,North America,Bronze,148.09,0.28
CUST-001747,2025-06-21,Middle East & Africa,Platinum,2353.69,0.05
CUST-001748,2024-02-16,Europe,Gold,1182.32,0.1
CUST-001749,2024-10-14,Europe,Platinum,4030.95,0.05
CUST-001750,2026-02-16,North America,Bronze,194.54,0.28
CUST-001751,2024-01-16,Europe,Bronze,179.26,0.28
CUST-001752,2025-12-11,North America,Silver,399.4,0.18
CUST-001753,2025-02-04,North America,Silver,537.48,0.18
CUST-001754,2026-03-04,North America,Bronze,158.33,0.28
CUST-001755,2024-03-26,Europe,Gold,1262.44,0.1
CUST-001756,2024-09-06,Europe,Silver,298.47,0.18
CUST-001757,2025-01-25,North America,Bronze,91.04,0.28
CUST-001758,2026-02-20,Asia Pacific,Silver,498.91,0.18
CUST-001759,2024-11-30,North America,Silver,546.64,0.18
CUST-001760,2025-09-20,Asia Pacific,Bronze,117.0,0.28
CUST-001761,2025-06-02,Middle East & Africa,Platinum,5598.27,0.05
CUST-001762,2024-05-16,Asia Pacific,Bronze,363.58,0.28
CUST-001763,2025-11-18,Latin America,Bronze,302.49,0.28
CUST-001764,2026-04-19,Latin America,Gold,1078.6,0.1
CUST-001765,2025-05-12,Europe,Platinum,2943.39,0.05
CUST-001766,2026-04-06,Asia Pacific,Gold,1643.87,0.1
CUST-001767,2025-12-27,Latin America,Gold,1574.39,0.1
CUST-001768,2025-04-21,Europe,Silver,288.29,0.18
CUST-001769,2025-08-16,North America,Gold,1089.19,0.1
CUST-001770,2024-08-10,Latin America,Bronze,195.44,0.28
CUST-001771,2025-01-06,Asia Pacific,Gold,838.46,0.1
CUST-001772,2025-02-05,North America,Silver,334.08,0.18
CUST-001773,2025-03-18,Europe,Bronze,118.29,0.28
CUST-001774,2025-05-04,Asia Pacific,Silver,383.58,0.18
CUST-001775,2025-09-06,Europe,Silver,240.22,0.18
CUST-001776,2024-09-29,Europe,Silver,593.72,0.18
CUST-001777,2025-06-09,Asia Pacific,Bronze,111.83,0.28
CUST-001778,2024-06-07,Europe,Gold,1301.18,0.1
CUST-001779,2024-05-31,Europe,Bronze,155.82,0.28
CUST-001780,2025-09-11,Asia Pacific,Bronze,100.08,0.28
CUST-001781,2024-07-06,Asia Pacific,Gold,592.06,0.1
CUST-001782,2026-03-23,Europe,Silver,466.33,0.18
CUST-001783,2024-04-07,Europe,Bronze,126.01,0.28
CUST-001784,2024-05-10,Europe,Bronze,179.98,0.28
CUST-001785,2026-03-15,Middle East & Africa,Silver,622.74,0.18
CUST-001786,2024-06-19,North America,Platinum,1548.47,0.05
CUST-001787,2024-07-01,North America,Gold,1094.06,0.1
CUST-001788,2024-12-29,Europe,Silver,682.63,0.18
CUST-001789,2024-02-08,Asia Pacific,Bronze,266.55,0.28
CUST-001790,2025-06-10,North America,Bronze,72.07,0.28
CUST-001791,2025-05-11,North America,Bronze,237.8,0.28
CUST-001792,2025-05-30,North America,Bronze,100.17,0.28
CUST-001793,2024-12-14,Asia Pacific,Bronze,198.94,0.28
CUST-001794,2025-01-31,North America,Bronze,120.43,0.28
CUST-001795,2025-12-22,Europe,Silver,606.63,0.18
CUST-001796,2024-06-09,Europe,Bronze,129.79,0.28
CUST-001797,2024-01-16,Latin America,Silver,253.12,0.18
CUST-001798,2025-05-07,Europe,Platinum,2773.72,0.05
CUST-001799,2025-03-01,North America,Silver,558.54,0.18
CUST-001800,2024-04-17,Europe,Gold,1013.45,0.1
CUST-001801,2025-03-25,Middle East & Africa,Gold,781.17,0.1
CUST-001802,2024-11-06,Europe,Bronze,90.2,0.28
CUST-001803,2026-01-08,Middle East & Africa,Bronze,108.52,0.28
CUST-001804,2024-06-18,Asia Pacific,Bronze,108.14,0.28
CUST-001805,2025-06-29,North America,Bronze,188.73,0.28
CUST-001806,2025-02-17,Asia Pacific,Silver,384.19,0.18
CUST-001807,2024-09-07,North America,Gold,1064.86,0.1
CUST-001808,2026-01-28,Europe,Platinum,3257.08,0.05
CUST-001809,2026-02-19,North America,Bronze,186.17,0.28
CUST-001810,2024-05-20,North America,Platinum,4516.02,0.05
CUST-001811,2024-09-30,Latin America,Bronze,121.5,0.28
CUST-001812,2025-02-19,North America,Gold,1079.76,0.1
CUST-001813,2025-08-30,Latin America,Bronze,193.96,0.28
CUST-001814,2026-01-08,North America,Bronze,113.56,0.28
CUST-001815,2024-02-08,North America,Bronze,120.5,0.28
CUST-001816,2026-03-24,Latin America,Gold,1550.35,0.1
CUST-001817,2024-01-29,Europe,Bronze,119.23,0.28
CUST-001818,2025-04-21,Asia Pacific,Bronze,165.61,0.28
CUST-001819,2024-11-13,North America,Gold,637.93,0.1
CUST-001820,2024-09-01,Europe,Platinum,4420.55,0.05
CUST-001821,2026-01-17,Asia Pacific,Bronze,138.42,0.28
CUST-001822,2025-11-27,Europe,Silver,529.52,0.18
CUST-001823,2024-09-28,Europe,Bronze,234.72,0.28
CUST-001824,2025-03-15,Middle East & Africa,Bronze,131.26,0.28
CUST-001825,2026-01-17,Asia Pacific,Silver,243.67,0.18
CUST-001826,2024-08-26,Latin America,Bronze,129.79,0.28
CUST-001827,2025-01-11,Asia Pacific,Silver,731.48,0.18
CUST-001828,2024-09-22,Asia Pacific,Silver,481.63,0.18
CUST-001829,2024-12-24,North America,Silver,293.97,0.18
CUST-001830,2024-12-05,Europe,Silver,416.44,0.18
CUST-001831,2025-01-23,Latin America,Silver,546.96,0.18
CUST-001832,2025-07-30,North America,Bronze,142.66,0.28
CUST-001833,2025-11-19,North America,Bronze,141.11,0.28
CUST-001834,2024-01-03,North America,Silver,338.25,0.18
CUST-001835,2025-03-04,North America,Gold,931.42,0.1
CUST-001836,2024-05-21,Latin America,Silver,491.88,0.18
CUST-001837,2025-01-10,Latin America,Silver,547.98,0.18
CUST-001838,2025-10-31,Europe,Bronze,139.95,0.28
CUST-001839,2024-11-19,North America,Silver,369.32,0.18
CUST-001840,2024-05-25,Asia Pacific,Bronze,202.99,0.28
CUST-001841,2024-10-19,Europe,Gold,1012.93,0.1
CUST-001842,2025-10-26,Middle East & Africa,Silver,505.21,0.18
CUST-001843,2025-03-07,Europe,Bronze,185.65,0.28
CUST-001844,2025-12-05,North America,Silver,271.4,0.18
CUST-001845,2025-08-07,Europe,Gold,1268.98,0.1
CUST-001846,2025-02-02,Middle East & Africa,Bronze,50.99,0.28
CUST-001847,2026-03-27,Asia Pacific,Silver,431.95,0.18
CUST-001848,2024-12-09,Asia Pacific,Silver,567.39,0.18
CUST-001849,2024-05-19,North America,Gold,1373.13,0.1
CUST-001850,2024-07-05,Asia Pacific,Bronze,206.57,0.28
CUST-001851,2026-03-15,Asia Pacific,Silver,517.72,0.18
CUST-001852,2024-03-01,North America,Gold,965.98,0.1
CUST-001853,2025-01-14,Europe,Platinum,1890.95,0.05
CUST-001854,2025-12-10,North America,Silver,470.84,0.18
CUST-001855,2026-03-17,North America,Platinum,4238.82,0.05
CUST-001856,2025-03-15,North America,Silver,222.79,0.18
CUST-001857,2024-11-14,North America,Bronze,176.3,0.28
CUST-001858,2024-10-28,Europe,Silver,466.07,0.18
CUST-001859,2024-12-09,North America,Bronze,129.64,0.28
CUST-001860,2024-01-11,North America,Bronze,178.85,0.28
CUST-001861,2024-03-02,Latin America,Silver,403.06,0.18
CUST-001862,2026-04-24,Europe,Gold,1047.63,0.1
CUST-001863,2024-08-13,Europe,Gold,721.66,0.1
CUST-001864,2024-06-01,Europe,Silver,529.08,0.18
CUST-001865,2025-12-11,Asia Pacific,Bronze,88.96,0.28
CUST-001866,2025-07-17,North America,Bronze,114.09,0.28
CUST-001867,2026-02-10,Asia Pacific,Bronze,180.0,0.28
CUST-001868,2025-07-24,North America,Silver,420.84,0.18
CUST-001869,2025-08-06,Asia Pacific,Bronze,297.16,0.28
CUST-001870,2025-10-21,North America,Bronze,190.14,0.28
CUST-001871,2026-05-10,Asia Pacific,Bronze,202.59,0.28
CUST-001872,2025-07-28,Europe,Gold,1688.6,0.1
CUST-001873,2024-11-05,Europe,Gold,1089.59,0.1
CUST-001874,2024-08-30,North America,Silver,363.77,0.18
CUST-001875,2025-05-07,Europe,Bronze,92.3,0.28
CUST-001876,2024-12-31,Middle East & Africa,Bronze,83.86,0.28
CUST-001877,2024-11-25,Asia Pacific,Bronze,237.36,0.28
CUST-001878,2024-04-16,North America,Bronze,116.95,0.28
CUST-001879,2024-08-13,Europe,Bronze,214.48,0.28
CUST-001880,2026-04-04,Latin America,Bronze,83.25,0.28
CUST-001881,2024-08-05,Europe,Bronze,139.43,0.28
CUST-001882,2026-01-22,Asia Pacific,Bronze,249.07,0.28
CUST-001883,2025-05-20,Latin America,Bronze,166.85,0.28
CUST-001884,2024-09-15,Latin America,Silver,505.85,0.18
CUST-001885,2026-02-12,Europe,Platinum,2768.33,0.05
CUST-001886,2025-05-31,Europe,Gold,836.31,0.1
CUST-001887,2026-02-11,North America,Bronze,147.33,0.28
CUST-001888,2024-02-23,Asia Pacific,Bronze,95.62,0.28
CUST-001889,2024-02-16,North America,Gold,1149.51,0.1
CUST-001890,2025-12-27,North America,Bronze,222.1,0.28
CUST-001891,2025-11-19,Europe,Gold,722.89,0.1
CUST-001892,2025-06-04,North America,Silver,581.8,0.18
CUST-001893,2024-04-08,Asia Pacific,Platinum,5212.85,0.05
CUST-001894,2024-01-20,Europe,Gold,1081.37,0.1
CUST-001895,2026-01-22,Europe,Silver,456.05,0.18
CUST-001896,2025-07-26,Europe,Silver,371.46,0.18
CUST-001897,2025-05-04,Latin America,Bronze,132.5,0.28
CUST-001898,2025-02-22,North America,Bronze,208.07,0.28
CUST-001899,2025-11-20,Asia Pacific,Bronze,200.46,0.28
CUST-001900,2026-04-29,Latin America,Bronze,175.56,0.28
CUST-001901,2024-03-02,Europe,Bronze,191.29,0.28
CUST-001902,2024-05-24,Europe,Bronze,162.49,0.28
CUST-001903,2024-08-03,Latin America,Gold,734.6,0.1
CUST-001904,2024-01-03,North America,Bronze,229.58,0.28
CUST-001905,2024-06-08,Europe,Bronze,104.92,0.28
CUST-001906,2026-01-08,Europe,Bronze,144.11,0.28
CUST-001907,2026-02-19,North America,Silver,633.05,0.18
CUST-001908,2024-04-29,Asia Pacific,Bronze,85.64,0.28
CUST-001909,2024-03-29,Latin America,Platinum,4493.26,0.05
CUST-001910,2024-11-24,Asia Pacific,Silver,279.33,0.18
CUST-001911,2025-08-02,North America,Silver,570.86,0.18
CUST-001912,2024-12-22,North America,Bronze,242.67,0.28
CUST-001913,2025-09-01,Europe,Silver,335.04,0.18
CUST-001914,2024-09-23,North America,Gold,848.13,0.1
CUST-001915,2025-09-08,Asia Pacific,Bronze,154.63,0.28
CUST-001916,2024-11-18,Europe,Bronze,104.69,0.28
CUST-001917,2025-09-26,Asia Pacific,Bronze,62.79,0.28
CUST-001918,2025-06-24,Europe,Platinum,3464.75,0.05
CUST-001919,2025-10-10,Europe,Bronze,171.52,0.28
CUST-001920,2024-07-13,North America,Gold,1052.25,0.1
CUST-001921,2026-01-07,North America,Bronze,156.94,0.28
CUST-001922,2024-11-27,Europe,Silver,684.58,0.18
CUST-001923,2024-06-18,Asia Pacific,Silver,389.98,0.18
CUST-001924,2025-06-04,Asia Pacific,Bronze,137.0,0.28
CUST-001925,2025-04-07,Asia Pacific,Bronze,148.82,0.28
CUST-001926,2024-02-09,Middle East & Africa,Bronze,132.3,0.28
CUST-001927,2025-06-20,North America,Bronze,132.31,0.28
CUST-001928,2024-09-17,North America,Gold,2376.82,0.1
CUST-001929,2025-01-29,North America,Bronze,157.74,0.28
CUST-001930,2024-08-13,Asia Pacific,Silver,399.62,0.18
CUST-001931,2024-05-03,Europe,Bronze,260.96,0.28
CUST-001932,2024-02-07,Asia Pacific,Bronze,231.55,0.28
CUST-001933,2024-11-23,Europe,Silver,577.64,0.18
CUST-001934,2024-09-07,Latin America,Silver,352.61,0.18
CUST-001935,2024-06-24,Latin America,Bronze,447.46,0.28
CUST-001936,2025-08-24,North America,Silver,240.55,0.18
CUST-001937,2025-03-29,Europe,Bronze,73.56,0.28
CUST-001938,2024-02-06,Europe,Gold,1398.62,0.1
CUST-001939,2024-11-11,North America,Bronze,130.04,0.28
CUST-001940,2025-11-18,Europe,Bronze,55.69,0.28
CUST-001941,2026-03-06,Asia Pacific,Gold,1134.29,0.1
CUST-001942,2025-08-15,North America,Bronze,154.81,0.28
CUST-001943,2024-04-23,Europe,Bronze,140.24,0.28
CUST-001944,2024-02-09,Asia Pacific,Bronze,169.27,0.28
CUST-001945,2024-10-27,North America,Gold,994.43,0.1
CUST-001946,2024-08-11,Europe,Platinum,3311.2,0.05
CUST-001947,2024-11-13,North America,Silver,759.38,0.18
CUST-001948,2024-12-14,Asia Pacific,Silver,660.36,0.18
CUST-001949,2024-04-24,North America,Silver,413.97,0.18
CUST-001950,2025-11-28,Latin America,Bronze,186.78,0.28
CUST-001951,2024-11-18,Europe,Bronze,212.74,0.28
CUST-001952,2025-07-21,North America,Platinum,2405.46,0.05
CUST-001953,2024-02-09,Europe,Bronze,171.19,0.28
CUST-001954,2026-05-15,Europe,Bronze,159.68,0.28
CUST-001955,2024-02-09,Europe,Gold,1561.07,0.1
CUST-001956,2026-05-08,Europe,Silver,308.48,0.18
CUST-001957,2026-01-18,Europe,Bronze,147.96,0.28
CUST-001958,2024-10-15,North America,Bronze,110.93,0.28
CUST-001959,2024-09-18,North America,Silver,513.92,0.18
CUST-001960,2024-08-03,Asia Pacific,Silver,323.49,0.18
CUST-001961,2024-05-26,Europe,Bronze,120.6,0.28
CUST-001962,2024-12-01,Europe,Bronze,157.54,0.28
CUST-001963,2024-06-16,Asia Pacific,Platinum,2402.87,0.05
CUST-001964,2024-04-01,Europe,Bronze,78.6,0.28
CUST-001965,2024-12-18,Asia Pacific,Silver,681.92,0.18
CUST-001966,2025-07-24,North America,Bronze,115.96,0.28
CUST-001967,2025-07-24,North America,Bronze,85.69,0.28
CUST-001968,2026-03-26,Latin America,Bronze,96.27,0.28
CUST-001969,2025-11-11,Europe,Gold,1153.06,0.1
CUST-001970,2026-02-19,Asia Pacific,Gold,2255.01,0.1
CUST-001971,2024-12-28,North America,Bronze,141.85,0.28
CUST-001972,2025-07-10,Europe,Gold,1515.08,0.1
CUST-001973,2024-12-10,Latin America,Bronze,128.63,0.28
CUST-001974,2025-11-23,North America,Silver,484.73,0.18
CUST-001975,2024-06-18,Asia Pacific,Bronze,138.1,0.28
CUST-001976,2024-12-21,Europe,Gold,1507.36,0.1
CUST-001977,2024-07-09,Europe,Bronze,95.35,0.28
CUST-001978,2025-10-28,Europe,Silver,463.74,0.18
CUST-001979,2025-02-25,Latin America,Gold,1276.09,0.1
CUST-001980,2025-11-30,North America,Bronze,175.74,0.28
CUST-001981,2024-01-07,North America,Bronze,87.56,0.28
CUST-001982,2024-05-12,Latin America,Bronze,124.0,0.28
CUST-001983,2026-01-16,Asia Pacific,Silver,572.29,0.18
CUST-001984,2025-07-10,North America,Bronze,164.18,0.28
CUST-001985,2026-04-05,Europe,Silver,900.35,0.18
CUST-001986,2026-01-30,Europe,Platinum,2832.1,0.05
CUST-001987,2024-01-31,Europe,Bronze,67.75,0.28
CUST-001988,2025-06-18,North America,Bronze,124.47,0.28
CUST-001989,2025-03-01,Asia Pacific,Silver,155.16,0.18
CUST-001990,2025-01-28,North America,Gold,1589.12,0.1
CUST-001991,2025-11-02,Asia Pacific,Platinum,3495.55,0.05
CUST-001992,2024-12-28,Asia Pacific,Bronze,175.91,0.28
CUST-001993,2025-03-12,Europe,Bronze,187.48,0.28
CUST-001994,2025-10-31,North America,Gold,1819.01,0.1
CUST-001995,2025-07-04,North America,Gold,425.68,0.1
CUST-001996,2024-03-22,Europe,Silver,198.83,0.18
CUST-001997,2024-12-21,Asia Pacific,Bronze,110.88,0.28
CUST-001998,2024-09-14,Europe,Bronze,132.83,0.28
CUST-001999,2025-12-18,Europe,Bronze,162.47,0.28
CUST-002000,2025-08-11,Europe,Gold,1261.43,0.1
CUST-002001,2025-06-07,North America,Bronze,160.92,0.28
CUST-002002,2024-10-21,North America,Silver,240.82,0.18
CUST-002003,2024-08-11,North America,Silver,327.45,0.18
CUST-002004,2025-06-08,North America,Bronze,131.85,0.28
CUST-002005,2024-02-15,Europe,Bronze,141.23,0.28
CUST-002006,2025-10-28,Latin America,Silver,368.36,0.18
CUST-002007,2024-04-22,Asia Pacific,Bronze,166.06,0.28
CUST-002008,2024-08-20,North America,Bronze,95.03,0.28
CUST-002009,2024-01-17,North America,Bronze,123.67,0.28
CUST-002010,2024-12-25,North America,Gold,1467.43,0.1
CUST-002011,2024-08-10,North America,Platinum,3798.27,0.05
CUST-002012,2026-05-15,Europe,Silver,387.57,0.18
CUST-002013,2025-11-30,Europe,Gold,1042.95,0.1
CUST-002014,2025-03-23,North America,Silver,371.97,0.18
CUST-002015,2026-05-05,North America,Silver,393.56,0.18
CUST-002016,2024-12-30,North America,Platinum,2861.2,0.05
CUST-002017,2025-11-05,North America,Bronze,129.65,0.28
